Train_Loss_adv,Train_Loss_clsf,Train_Loss_total,Val_Loss_Adv,Val_loss_Class,val_loss_total,Train_jds,Val_jds,Train_bgrej,Val_bgrej,Train_jsdbg,Val_jsdbg
6.437519073486328,0.0001090782752726227,-0.0063284412026405334,6.250213146209717,0.00010907937394222245,-0.006141134072095156,0.0,0.0,0.0,0.0,0.0,0.0
6.438111782073975,7.695413660258055e-05,-0.006361157633364201,6.23239278793335,6.553851562784985e-05,-0.006166854407638311,0.0,0.0,0.0,0.0,0.0,0.0
6.437883377075195,6.15472745266743e-05,-0.006376336328685284,6.215763568878174,5.747873365180567e-05,-0.006158284842967987,0.0,0.0,0.0,0.0,0.0,0.0
6.437374114990234,5.7231809478253126e-05,-0.006380142644047737,6.204386234283447,4.7280667786253616e-05,-0.006157106254249811,0.0,0.0,0.0,0.0,0.0,0.0
6.436854362487793,4.6975437726359814e-05,-0.006389879155904055,6.194021701812744,3.862000448862091e-05,-0.006155401933938265,0.0,0.0,0.0,0.0,0.0,0.0
6.437232971191406,4.111710222787224e-05,-0.0063961162231862545,6.187293529510498,3.0053071895963512e-05,-0.006157240830361843,0.0,0.0,0.0,0.0,0.0,0.0
6.437285423278809,3.678326538647525e-05,-0.006400502752512693,6.1823248863220215,2.764039527392015e-05,-0.006154684815555811,0.0,0.0,0.0,0.0,0.0,0.0
6.43722677230835,3.3262847864534706e-05,-0.006403964478522539,6.178476810455322,2.50125267484691e-05,-0.006153464782983065,0.0,0.0,0.0,0.0,0.0,0.0
6.437119483947754,2.7233212676947005e-05,-0.006409886293113232,6.176182270050049,1.981001696549356e-05,-0.006156372372061014,0.0,0.0,0.0,0.0,0.0,0.0
6.437337398529053,2.5793679014896043e-05,-0.00641154358163476,6.174275875091553,1.8131459000869654e-05,-0.006156144663691521,0.0,0.0,0.0,0.0,0.0,0.0
6.4370646476745605,2.3509528546128422e-05,-0.006413555704057217,6.173015594482422,1.5864172382862307e-05,-0.006157151889055967,0.0,0.0,0.0,0.0,0.0,0.0
6.437143325805664,2.1435238522826694e-05,-0.00641570845618844,6.1722846031188965,1.648126453801524e-05,-0.006155803799629211,0.0,0.0,0.0,0.0,0.0,0.0
6.4372358322143555,1.9484523363644257e-05,-0.006417751312255859,6.171667098999023,1.3233860954642296e-05,-0.0061584338545799255,0.0,0.0,0.0,0.0,0.0,0.0
6.437447547912598,2.0306877559050918e-05,-0.006417140830308199,6.171664237976074,1.4238594303606078e-05,-0.006157426163554192,0.0,0.0,0.0,0.0,0.0,0.0
6.437270641326904,1.7370844943798147e-05,-0.006419899873435497,6.1716227531433105,1.313646134804003e-05,-0.006158486939966679,0.0,0.0,0.0,0.0,0.0,0.0
6.437249660491943,1.702803638181649e-05,-0.006420222111046314,6.171873569488525,1.2956943464814685e-05,-0.006158916745334864,0.0,0.0,0.0,0.0,0.0,0.0
6.437366008758545,1.4807582374487538e-05,-0.0064225587993860245,6.172235012054443,1.1901562174898572e-05,-0.006160333752632141,0.0,0.0,0.0,0.0,0.0,0.0
6.437349319458008,1.4155979442875832e-05,-0.006423193495720625,6.1726484298706055,1.1158481356687844e-05,-0.006161489989608526,0.0,0.0,0.0,0.0,0.0,0.0
6.437572956085205,1.5104565136425663e-05,-0.006422468461096287,6.173349857330322,1.1666499631246552e-05,-0.006161683704704046,0.0,0.0,0.0,0.0,0.0,0.0
6.437409400939941,1.4160330465529114e-05,-0.006423249375075102,6.173867225646973,1.0398495760455262e-05,-0.006163469050079584,0.0,0.0,0.0,0.0,0.0,0.0
6.437394142150879,1.3181610484025441e-05,-0.0064242128282785416,6.174663543701172,9.722495633468498e-06,-0.006164941471070051,0.0,0.0,0.0,0.0,0.0,0.0
6.4375128746032715,1.2004126801912207e-05,-0.006425508763641119,6.175664901733398,9.260558726964518e-06,-0.006166404578834772,0.0,0.0,0.0,0.0,0.0,0.0
6.437509536743164,1.2372765013424214e-05,-0.006425137165933847,6.176580429077148,9.72249199548969e-06,-0.00616685813292861,0.0,0.0,0.0,0.0,0.0,0.0
6.43751859664917,1.231952501257183e-05,-0.006425199564546347,6.177550792694092,9.123737982008606e-06,-0.006168427411466837,0.0,0.0,0.0,0.0,0.0,0.0
6.437777996063232,1.2725549822789617e-05,-0.006425052881240845,6.1786675453186035,8.705087566340808e-06,-0.0061699626967310905,0.0,0.0,0.0,0.0,0.0,0.0
6.437758922576904,1.1745630217774305e-05,-0.006426013540476561,6.179908752441406,9.469194992561825e-06,-0.006170439999550581,0.0,0.0,0.0,0.0,0.0,0.0
6.437813758850098,1.1051980436604936e-05,-0.006426761858165264,6.181086540222168,9.66290281212423e-06,-0.006171423941850662,0.0,0.0,0.0,0.0,0.0,0.0
6.437747955322266,1.0889044460782316e-05,-0.0064268591813743114,6.182462215423584,9.036984010890592e-06,-0.006173425354063511,0.0,0.0,0.0,0.0,0.0,0.0
6.4379072189331055,1.0881395610340405e-05,-0.006427025888115168,6.183786869049072,8.100904778984841e-06,-0.00617568613961339,0.0,0.0,0.0,0.0,0.0,0.0
6.437933921813965,1.0645013389876112e-05,-0.0064272889867424965,6.185245990753174,9.559264071867801e-06,-0.006175687070935965,0.0,0.0,0.0,0.0,0.0,0.0
6.438033103942871,1.0192379704676569e-05,-0.006427840795367956,6.186809539794922,8.743729267735034e-06,-0.00617806613445282,0.0,0.0,0.0,0.0,0.0,0.0
6.438022136688232,1.0002614544646349e-05,-0.00642802007496357,6.188584327697754,9.732097169035114e-06,-0.006178852170705795,0.0,0.0,0.0,0.0,0.0,0.0
6.438103199005127,9.796824997465592e-06,-0.006428306456655264,6.190195560455322,7.836752047296613e-06,-0.00618235906586051,0.0,0.0,0.0,0.0,0.0,0.0
6.438110828399658,9.744907401909586e-06,-0.006428366061300039,6.1920905113220215,8.931341653806157e-06,-0.006183159537613392,0.0,0.0,0.0,0.0,0.0,0.0
6.438175201416016,9.557212251820602e-06,-0.00642861844971776,6.194082260131836,8.33124158816645e-06,-0.006185751408338547,0.0,0.0,0.0,0.0,0.0,0.0
6.438190460205078,9.32782313611824e-06,-0.006428862921893597,6.196157455444336,8.038579835556448e-06,-0.006188118830323219,0.0,0.0,0.0,0.0,0.0,0.0
6.438229084014893,9.235773177351803e-06,-0.006428993307054043,6.1984710693359375,8.889343916962389e-06,-0.00618958193808794,0.0,0.0,0.0,0.0,0.0,0.0
6.43829345703125,9.208627488987986e-06,-0.00642908550798893,6.200900077819824,8.07044307293836e-06,-0.006192829925566912,0.0,0.0,0.0,0.0,0.0,0.0
6.438354969024658,9.554158168612048e-06,-0.006428801454603672,6.203295707702637,7.980348527780734e-06,-0.00619531562551856,0.0,0.0,0.0,0.0,0.0,0.0
6.438399791717529,8.87164151208708e-06,-0.006429528351873159,6.206002235412598,8.290568075608462e-06,-0.006197711918503046,0.0,0.0,0.0,0.0,0.0,0.0
6.438451766967773,8.674895980220754e-06,-0.006429777480661869,6.208689212799072,8.687516128702555e-06,-0.0062000020407140255,0.0,0.0,0.0,0.0,0.0,0.0
6.438537120819092,8.758582225709688e-06,-0.006429778877645731,6.211729526519775,8.873787010088563e-06,-0.006202856078743935,0.0,0.0,0.0,0.0,0.0,0.0
6.438602924346924,8.9548075266066e-06,-0.006429648492485285,6.214807987213135,8.301427442347631e-06,-0.006206506863236427,0.0,0.0,0.0,0.0,0.0,0.0
6.438595771789551,8.871840691426769e-06,-0.006429724395275116,6.217978000640869,7.7568211054313e-06,-0.006210221443325281,0.0,0.0,0.0,0.0,0.0,0.0
6.4386396408081055,8.130916285153944e-06,-0.0064305090345442295,6.221347808837891,8.714617251825985e-06,-0.006212633568793535,0.0,0.0,0.0,0.0,0.0,0.0
6.438721656799316,8.316584171552677e-06,-0.00643040519207716,6.224770545959473,8.006751158973202e-06,-0.006216764450073242,0.0,0.0,0.0,0.0,0.0,0.0
6.438760757446289,8.171920853783377e-06,-0.0064305891282856464,6.228346347808838,8.433482435066253e-06,-0.006219913251698017,0.0,0.0,0.0,0.0,0.0,0.0
6.438823699951172,8.364257155335508e-06,-0.006430459674447775,6.232033729553223,7.955940418469254e-06,-0.0062240781262516975,0.0,0.0,0.0,0.0,0.0,0.0
6.438813209533691,8.479169082420412e-06,-0.006430334411561489,6.235865116119385,8.68209099280648e-06,-0.0062271831557154655,0.0,0.0,0.0,0.0,0.0,0.0
6.4388628005981445,8.590710422140546e-06,-0.006430272478610277,6.239583492279053,7.166170234995661e-06,-0.006232417654246092,0.0,0.0,0.0,0.0,0.0,0.0
6.438907623291016,8.323948350152932e-06,-0.006430583540350199,6.243574142456055,8.00948964752024e-06,-0.006235565058887005,0.0,0.0,0.0,0.0,0.0,0.0
6.439021587371826,8.187796993297525e-06,-0.00643083406612277,6.247370719909668,8.568298653699458e-06,-0.0062388028018176556,0.0,0.0,0.0,0.0,0.0,0.0
6.43906307220459,7.875933988543693e-06,-0.006431187503039837,6.251173496246338,8.146993422997184e-06,-0.006243026815354824,0.0,0.0,0.0,0.0,0.0,0.0
6.439084529876709,7.759455911582336e-06,-0.00643132533878088,6.254968166351318,7.853679562686011e-06,-0.006247114390134811,0.0,0.0,0.0,0.0,0.0,0.0
6.439112186431885,7.717631888226606e-06,-0.006431395187973976,6.25875186920166,8.545271157345269e-06,-0.006250206846743822,0.0,0.0,0.0,0.0,0.0,0.0
6.4391679763793945,7.498481409129454e-06,-0.006431669928133488,6.262461185455322,8.186936611309648e-06,-0.0062542748637497425,0.0,0.0,0.0,0.0,0.0,0.0
6.4392266273498535,7.667218596907333e-06,-0.006431560032069683,6.265999794006348,6.931152711331379e-06,-0.006259068846702576,0.0,0.0,0.0,0.0,0.0,0.0
6.439337730407715,7.938950147945434e-06,-0.006431398913264275,6.269517421722412,7.720239409536589e-06,-0.006261797621846199,0.0,0.0,0.0,0.0,0.0,0.0
6.439294338226318,8.14311351859942e-06,-0.006431151647120714,6.273002624511719,7.884908882260788e-06,-0.006265117786824703,0.0,0.0,0.0,0.0,0.0,0.0
6.439359664916992,7.65408458391903e-06,-0.00643170578405261,6.276244640350342,8.610346412751824e-06,-0.006267634220421314,0.0,0.0,0.0,0.0,0.0,0.0
6.439347267150879,7.326667400775477e-06,-0.006432021036744118,6.279430866241455,7.916672984720208e-06,-0.00627151457592845,0.0,0.0,0.0,0.0,0.0,0.0
6.439430236816406,7.5755169746116735e-06,-0.006431855261325836,6.282262802124023,7.132987320801476e-06,-0.006275129970163107,0.0,0.0,0.0,0.0,0.0,0.0
6.439543724060059,7.838878445909359e-06,-0.006431705318391323,6.285090446472168,7.773080142214894e-06,-0.006277317646890879,0.0,0.0,0.0,0.0,0.0,0.0
6.439570903778076,7.773302968416829e-06,-0.006431797984987497,6.287806510925293,7.84420444688294e-06,-0.006279962603002787,0.0,0.0,0.0,0.0,0.0,0.0
6.4396071434021,6.965605280129239e-06,-0.006432641763240099,6.290380477905273,7.570582056359854e-06,-0.0062828101217746735,0.0,0.0,0.0,0.0,0.0,0.0
6.43964147567749,7.360139989032177e-06,-0.006432281341403723,6.292501926422119,7.641677257197443e-06,-0.006284860894083977,0.0,0.0,0.0,0.0,0.0,0.0
6.4397430419921875,7.702076800342184e-06,-0.006432041525840759,6.294756889343262,7.2325615292356815e-06,-0.006287524476647377,0.0,0.0,0.0,0.0,0.0,0.0
6.439825534820557,7.604051461385097e-06,-0.006432221736758947,6.29690408706665,6.650063369306736e-06,-0.006290254183113575,0.0,0.0,0.0,0.0,0.0,0.0
6.439831256866455,7.4467461672611535e-06,-0.006432384718209505,6.2987213134765625,6.103429313952802e-06,-0.006292618345469236,0.0,0.0,0.0,0.0,0.0,0.0
6.439881324768066,6.823340299888514e-06,-0.006433058064430952,6.300576210021973,6.990057045186404e-06,-0.006293586455285549,0.0,0.0,0.0,0.0,0.0,0.0
6.439888954162598,7.179275598900858e-06,-0.006432710215449333,6.30225133895874,7.260331585712265e-06,-0.006294991355389357,0.0,0.0,0.0,0.0,0.0,0.0
6.440036773681641,7.187642495409818e-06,-0.006432849448174238,6.303678512573242,6.806518285884522e-06,-0.006296872161328793,0.0,0.0,0.0,0.0,0.0,0.0
6.440033912658691,6.962196948734345e-06,-0.006433072034269571,6.305184841156006,8.221493771998212e-06,-0.006296963430941105,0.0,0.0,0.0,0.0,0.0,0.0
6.440059185028076,6.403203315130668e-06,-0.006433655973523855,6.30634880065918,6.858660526631866e-06,-0.006299490574747324,0.0,0.0,0.0,0.0,0.0,0.0
6.440117835998535,7.1637300607108045e-06,-0.0064329542219638824,6.307687282562256,7.810359420545865e-06,-0.006299877073615789,0.0,0.0,0.0,0.0,0.0,0.0
6.440138816833496,6.722064881614642e-06,-0.006433416623622179,6.308650016784668,6.939942068129312e-06,-0.00630171038210392,0.0,0.0,0.0,0.0,0.0,0.0
6.44021463394165,6.88789805280976e-06,-0.006433326750993729,6.30945348739624,7.395804914267501e-06,-0.006302058231085539,0.0,0.0,0.0,0.0,0.0,0.0
6.440282821655273,6.675616532447748e-06,-0.006433607544749975,6.310534477233887,6.773334462195635e-06,-0.006303761154413223,0.0,0.0,0.0,0.0,0.0,0.0
6.440334796905518,7.134352927096188e-06,-0.006433200556784868,6.311331272125244,7.749474207230378e-06,-0.00630358187481761,0.0,0.0,0.0,0.0,0.0,0.0
6.44034481048584,7.415073014271911e-06,-0.0064329300075769424,6.31215763092041,6.3100123952608556e-06,-0.006305847782641649,0.0,0.0,0.0,0.0,0.0,0.0
6.4404377937316895,6.682126240775688e-06,-0.006433756090700626,6.312892913818359,7.778595318086445e-06,-0.006305114831775427,0.0,0.0,0.0,0.0,0.0,0.0
6.440523147583008,6.550762009283062e-06,-0.0064339726231992245,6.313478946685791,6.832253347965889e-06,-0.006306646857410669,0.0,0.0,0.0,0.0,0.0,0.0
6.440499305725098,6.728212611051276e-06,-0.0064337714575231075,6.31389856338501,6.178613148222212e-06,-0.006307720672339201,0.0,0.0,0.0,0.0,0.0,0.0
6.440578937530518,6.771425887563964e-06,-0.0064338077791035175,6.3144683837890625,7.000247478572419e-06,-0.00630746828392148,0.0,0.0,0.0,0.0,0.0,0.0
6.4405293464660645,6.62011734675616e-06,-0.006433909293264151,6.31496524810791,7.315898983506486e-06,-0.006307649426162243,0.0,0.0,0.0,0.0,0.0,0.0
6.440638542175293,6.5582785282458644e-06,-0.00643408065661788,6.315454959869385,6.536946784763131e-06,-0.0063089183531701565,0.0,0.0,0.0,0.0,0.0,0.0
6.440770626068115,6.597051651624497e-06,-0.006434173788875341,6.315907001495361,6.488161943707382e-06,-0.0063094194047153,0.0,0.0,0.0,0.0,0.0,0.0
6.440799236297607,6.4059358919621445e-06,-0.006434393581002951,6.316259860992432,6.578249212907394e-06,-0.006309681572020054,0.0,0.0,0.0,0.0,0.0,0.0
6.440845966339111,7.024365913821384e-06,-0.006433821748942137,6.316444396972656,6.460416898335097e-06,-0.006309984251856804,0.0,0.0,0.0,0.0,0.0,0.0
6.440896034240723,6.359481631079689e-06,-0.0064345370046794415,6.3167266845703125,6.713060429319739e-06,-0.006310014054179192,0.0,0.0,0.0,0.0,0.0,0.0
6.440933704376221,6.397221568477107e-06,-0.006434536539018154,6.317142963409424,6.205034878803417e-06,-0.0063109383918344975,0.0,0.0,0.0,0.0,0.0,0.0
6.4409308433532715,6.395177024387522e-06,-0.0064345356076955795,6.3174357414245605,6.12375288255862e-06,-0.006311312317848206,0.0,0.0,0.0,0.0,0.0,0.0
6.441025733947754,6.294754712143913e-06,-0.006434731185436249,6.317704677581787,7.319962605834007e-06,-0.0063103847205638885,0.0,0.0,0.0,0.0,0.0,0.0
6.441103458404541,6.70534018354374e-06,-0.006434398237615824,6.3178558349609375,6.299183041846845e-06,-0.0063115572556853294,0.0,0.0,0.0,0.0,0.0,0.0
6.441153049468994,5.976059128443012e-06,-0.006435177754610777,6.318004608154297,6.100727205193834e-06,-0.006311904173344374,0.0,0.0,0.0,0.0,0.0,0.0
6.44113302230835,6.491853582701879e-06,-0.006434641312807798,6.318195819854736,6.435348041122779e-06,-0.006311760749667883,0.0,0.0,0.0,0.0,0.0,0.0
6.441284656524658,5.92618516748189e-06,-0.00643535889685154,6.318318843841553,5.501960004039574e-06,-0.006312817335128784,0.0,0.0,0.0,0.0,0.0,0.0
6.441335201263428,6.241136816242943e-06,-0.006435094401240349,6.31848669052124,6.651418516412377e-06,-0.006311835255473852,0.0,0.0,0.0,0.0,0.0,0.0
6.441335678100586,5.718515694752568e-06,-0.006435617804527283,6.318764686584473,6.654823664575815e-06,-0.006312109995633364,0.0,0.0,0.0,0.0,0.0,0.0
6.441318511962891,5.940892151556909e-06,-0.006435377988964319,6.318731784820557,6.004553142702207e-06,-0.006312727462500334,0.0,0.0,0.0,0.0,0.0,0.0
6.441423416137695,5.87836439081002e-06,-0.006435545161366463,6.31889009475708,6.091926024964778e-06,-0.006312798708677292,0.0,0.0,0.0,0.0,0.0,0.0
6.441454887390137,5.552497896132991e-06,-0.006435902789235115,6.318920135498047,5.892787157790735e-06,-0.00631302734836936,0.0,0.0,0.0,0.0,0.0,0.0
6.441510200500488,6.074612429074477e-06,-0.006435435730963945,6.319029331207275,6.163042598927859e-06,-0.006312866695225239,0.0,0.0,0.0,0.0,0.0,0.0
6.441553592681885,5.541397058550501e-06,-0.00643601268529892,6.319255828857422,6.9244006226654164e-06,-0.006312331650406122,0.0,0.0,0.0,0.0,0.0,0.0
6.441627502441406,6.449672582675703e-06,-0.006435177754610777,6.3192973136901855,5.537182005355135e-06,-0.006313760299235582,0.0,0.0,0.0,0.0,0.0,0.0
6.441657543182373,5.583916845353087e-06,-0.006436074152588844,6.3193678855896,5.744450845668325e-06,-0.006313623860478401,0.0,0.0,0.0,0.0,0.0,0.0
6.441690444946289,5.531826445803745e-06,-0.006436158902943134,6.319468021392822,6.163728357932996e-06,-0.006313304416835308,0.0,0.0,0.0,0.0,0.0,0.0
6.441742897033691,5.840629000886111e-06,-0.006435902323573828,6.319458961486816,5.8711138990474865e-06,-0.0063135880045592785,0.0,0.0,0.0,0.0,0.0,0.0
6.441798210144043,5.8088512560061645e-06,-0.006435989867895842,6.319699764251709,6.625717560382327e-06,-0.006313074380159378,0.0,0.0,0.0,0.0,0.0,0.0
6.4419403076171875,5.916795089433435e-06,-0.006436023861169815,6.319698810577393,6.165761533338809e-06,-0.0063135335221886635,0.0,0.0,0.0,0.0,0.0,0.0
6.441859722137451,5.704837803932605e-06,-0.006436155177652836,6.31973123550415,5.718044121749699e-06,-0.006314013618975878,0.0,0.0,0.0,0.0,0.0,0.0
6.441987037658691,5.533543117053341e-06,-0.006436453666538,6.319703578948975,5.827083896292606e-06,-0.006313876714557409,0.0,0.0,0.0,0.0,0.0,0.0
6.4420318603515625,5.946682904323097e-06,-0.006436085794121027,6.31975793838501,5.354294899007073e-06,-0.006314403843134642,0.0,0.0,0.0,0.0,0.0,0.0
6.442075252532959,5.639769369736314e-06,-0.006436435971409082,6.319825649261475,5.727513780584559e-06,-0.006314098369330168,0.0,0.0,0.0,0.0,0.0,0.0
6.4421491622924805,5.595875336439349e-06,-0.006436553783714771,6.319947719573975,5.606945705949329e-06,-0.006314340978860855,0.0,0.0,0.0,0.0,0.0,0.0
6.4421491622924805,5.18392971571302e-06,-0.006436965893954039,6.320087909698486,5.9042981774837244e-06,-0.006314184051007032,0.0,0.0,0.0,0.0,0.0,0.0
6.44222354888916,5.443363079393748e-06,-0.006436780095100403,6.320068359375,5.51347420696402e-06,-0.006314555183053017,0.0,0.0,0.0,0.0,0.0,0.0
6.442274570465088,5.710322966478998e-06,-0.006436564493924379,6.320098876953125,5.468095878313761e-06,-0.006314631085842848,0.0,0.0,0.0,0.0,0.0,0.0
6.4423298835754395,5.450366643344751e-06,-0.006436879746615887,6.320132255554199,5.832517672388349e-06,-0.006314300000667572,0.0,0.0,0.0,0.0,0.0,0.0
6.442385673522949,4.949607046000892e-06,-0.006437436677515507,6.320092678070068,5.5906853049236815e-06,-0.006314502097666264,0.0,0.0,0.0,0.0,0.0,0.0
6.442437648773193,5.290164153848309e-06,-0.006437147501856089,6.320277214050293,5.667911409545923e-06,-0.006314609665423632,0.0,0.0,0.0,0.0,0.0,0.0
6.442465782165527,5.576923740591155e-06,-0.00643688952550292,6.3203301429748535,5.6089816098392475e-06,-0.0063147214241325855,0.0,0.0,0.0,0.0,0.0,0.0
6.442488670349121,5.035344656789675e-06,-0.006437453906983137,6.320270538330078,5.325852271198528e-06,-0.006314944941550493,0.0,0.0,0.0,0.0,0.0,0.0
6.442615985870361,5.359168426366523e-06,-0.006437256932258606,6.320220947265625,6.006587682350073e-06,-0.006314214784651995,0.0,0.0,0.0,0.0,0.0,0.0
6.442583084106445,5.1511378842405975e-06,-0.006437432020902634,6.320376396179199,6.198964001669083e-06,-0.006314177997410297,0.0,0.0,0.0,0.0,0.0,0.0
6.4427056312561035,5.303837042447412e-06,-0.006437402218580246,6.3204755783081055,5.398323992267251e-06,-0.006315077655017376,0.0,0.0,0.0,0.0,0.0,0.0
6.4427571296691895,5.107934157422278e-06,-0.006437649484723806,6.32058048248291,4.937738140142756e-06,-0.0063156429678201675,0.0,0.0,0.0,0.0,0.0,0.0
6.442780494689941,4.783944859809708e-06,-0.006437996868044138,6.320639133453369,5.795280685561011e-06,-0.006314844358712435,0.0,0.0,0.0,0.0,0.0,0.0
6.442847728729248,5.131501438881969e-06,-0.006437716539949179,6.320621967315674,4.979052846465493e-06,-0.006315643433481455,0.0,0.0,0.0,0.0,0.0,0.0
6.442907810211182,5.088292255095439e-06,-0.006437819916754961,6.3207011222839355,4.689832167059649e-06,-0.006316011771559715,0.0,0.0,0.0,0.0,0.0,0.0
6.4429097175598145,4.914262717647944e-06,-0.006437995936721563,6.320714950561523,4.46969352196902e-06,-0.006316245533525944,0.0,0.0,0.0,0.0,0.0,0.0
6.442986011505127,5.307245828589657e-06,-0.006437679287046194,6.320780277252197,4.703378181147855e-06,-0.006316077429801226,0.0,0.0,0.0,0.0,0.0,0.0
6.443044185638428,5.278552634990774e-06,-0.006437765900045633,6.320788383483887,5.527036137209507e-06,-0.0063152615912258625,0.0,0.0,0.0,0.0,0.0,0.0
6.443044662475586,5.134410002938239e-06,-0.006437910720705986,6.320867538452148,4.881517270405311e-06,-0.006315986160188913,0.0,0.0,0.0,0.0,0.0,0.0
6.443207263946533,5.01467866342864e-06,-0.0064381929114460945,6.320921421051025,5.844715360581176e-06,-0.006315077189356089,0.0,0.0,0.0,0.0,0.0,0.0
6.443178653717041,5.302641511661932e-06,-0.006437876261770725,6.320906162261963,5.308914751367411e-06,-0.006315597333014011,0.0,0.0,0.0,0.0,0.0,0.0
6.443242073059082,5.187539954931708e-06,-0.006438055075705051,6.320944309234619,5.128751581651159e-06,-0.006315815728157759,0.0,0.0,0.0,0.0,0.0,0.0
6.443237781524658,4.804098352906294e-06,-0.006438433658331633,6.321025848388672,5.452523510030005e-06,-0.006315573584288359,0.0,0.0,0.0,0.0,0.0,0.0
6.443331718444824,4.653289579437114e-06,-0.0064386785961687565,6.321108818054199,6.264002877287567e-06,-0.006314844824373722,0.0,0.0,0.0,0.0,0.0,0.0
6.4433393478393555,4.837919732381124e-06,-0.006438502110540867,6.321052074432373,4.202825948596001e-06,-0.006316849961876869,0.0,0.0,0.0,0.0,0.0,0.0
6.443409442901611,4.987185548088746e-06,-0.006438422482460737,6.321056365966797,4.788727892446332e-06,-0.0063162678852677345,0.0,0.0,0.0,0.0,0.0,0.0
6.443502902984619,4.903500666841865e-06,-0.0064385998994112015,6.321095943450928,5.629993211186957e-06,-0.006315466482192278,0.0,0.0,0.0,0.0,0.0,0.0
6.443552017211914,4.94073628942715e-06,-0.006438611540943384,6.321265697479248,5.401038833952043e-06,-0.006315864622592926,0.0,0.0,0.0,0.0,0.0,0.0
6.443597316741943,4.675320724345511e-06,-0.006438922602683306,6.32122802734375,4.7237103899533395e-06,-0.006316504441201687,0.0,0.0,0.0,0.0,0.0,0.0
6.443603038787842,4.6529562496289145e-06,-0.006438950542360544,6.321232318878174,4.450052983884234e-06,-0.006316782906651497,0.0,0.0,0.0,0.0,0.0,0.0
6.44368839263916,4.386344699014444e-06,-0.0064393021166324615,6.32127046585083,5.883355242985999e-06,-0.006315387785434723,0.0,0.0,0.0,0.0,0.0,0.0
6.443741798400879,4.740565600513946e-06,-0.006439001765102148,6.321268558502197,5.130119006935274e-06,-0.00631613889709115,0.0,0.0,0.0,0.0,0.0,0.0
6.443836212158203,4.931166586175095e-06,-0.006438905373215675,6.321354389190674,4.909287781629246e-06,-0.006316445302218199,0.0,0.0,0.0,0.0,0.0,0.0
6.443853378295898,4.822034043172607e-06,-0.006439031567424536,6.321395397186279,4.466309746931074e-06,-0.006316929589956999,0.0,0.0,0.0,0.0,0.0,0.0
6.443923473358154,4.457567683857633e-06,-0.006439466029405594,6.321409702301025,3.91089815821033e-06,-0.006317499093711376,0.0,0.0,0.0,0.0,0.0,0.0
